PW Estimate (mW),Description
0.0041158536585365856,[PID 4211] python3
0.0037804878048780487,[PID 4477] python3
0.00375,[PID 4493] python3
0.00375,[PID 4133] python3
0.00375,[PID 3986] python3
0.003719512195121951,[PID 3903] python3
0.003719512195121951,[PID 3920] python3
0.0036585365853658534,[PID 4134] python3
0.0036585365853658534,[PID 4417] python3
0.0036585365853658534,[PID 4588] python3
0.0036585365853658534,[PID 3917] python3
0.0036006097560975607,idle_cull_fn
0.003597560975609756,[PID 43] [ksoftirqd/4]
0.003536585365853658,[PID 4116] sh
0.003414634146341464,[PID 4331] python3
0.0033536585365853662,[PID 4727] sshd
0.0033536585365853662,[PID 4720] sshd
0.003201219512195122,[PID 3869] [crond]
0.0031097560975609758,[PID 91] [ksoftirqd/12]
0.0031097560975609758,[PID 4082] python3
0.002908536585365854,[PID 5102] [kworker/u32:1]
0.0025457317073170733,[PID 97] [ksoftirqd/13]
0.0024664634146341464,[PID 1] /sbin/init 
0.002432926829268293,sync_hw_clock
0.002402439024390244,tcp_orphan_update
0.0019908536585365854,[PID 3868] [crond]
0.0015335365853658537,[PID 61] [ksoftirqd/7]
0.0012073170731707317,dev_watchdog
0.0003902439024390244,[PID 3796] sshd
0.0,[PID 3863] kworker/u32:0
0.0,[PID 132] [kworker/12:1H]
0.0,[56] hpsa0-msix12
0.0,[47] hpsa0-msix4
0.0,tsc_sync_check_timer_fn
0.0,[58] hpsa0-msix14
0.0,[PID 772] [kworker/13:1H]
0.0,[PID 38] [kworker/3:0]
0.0,[PID 3794] sshd
0.0,[PID 441] [kworker/15:1]
0.0,blk_rq_timed_out_timer
0.0,wq_barrier_func
0.0,[PID 899] [kworker/14:1H]
0.0,[PID 56] [kworker/6:0]
0.0,writeout_period
0.0,[44] hpsa0-msix1
0.0,[55] hpsa0-msix11
0.0,[57] hpsa0-msix13
0.0,commit_timeout
0.0,neigh_timer_handler
0.0,[68] eth1-fp-0
0.0,[71] eth1-fp-3
0.0,[PID 3762] sshd: /usr/sbin/sshd [listener] 0 of 100-200 startups 
0.0,[PID 96] [migration/13]
0.0,[69] eth1-fp-1
0.0,[51] hpsa0-msix7
0.0,[PID 892] [kworker/7:1H]
0.0,[70] eth1-fp-2
0.0,[54] hpsa0-msix10
0.0,[PID 889] [kworker/0:1H]
0.0,[43] hpsa0-msix0
0.0,idle_worker_timeout
0.0,bnx2x_sp_rtnl_task
0.0,[PID 80] kworker/10:0
0.0,[PID 545] kworker/u32:7
0.0,sync_timer_callback
0.0,[65] eth0-fp-3
0.0,[PID 949] [kworker/11:1H]
0.0,[PID 66] [migration/8]
0.0,bnx2x_timer
0.0,[PID 411] [kworker/5:1]
0.0,[PID 440] [kworker/11:1]
0.0,vmstat_update
0.0,[PID 125] [kworker/8:1]
0.0,[PID 438] [kworker/13:1]
0.0,mix_interrupt_randomness
0.0,[PID 707] [kworker/1:2]
0.0,can_stat_update
0.0,[PID 115] [kworker/12:1]
0.0,[PID 437] [kworker/10:1]
0.0,[PID 410] [kworker/4:1]
0.0,[PID 439] [kworker/14:1]
0.0,[PID 751] [kworker/9:2]
0.0,[PID 408] [kworker/2:1]
0.0,[PID 412] [kworker/7:1]
0.0,[PID 48] [migration/5]
0.0,[PID 19] [migration/0]
0.0,[PID 102] [migration/14]
0.0,[PID 72] [migration/9]
0.0,[PID 36] [migration/3]
0.0,[PID 54] [migration/6]
0.0,[PID 78] [migration/10]
0.0,[PID 42] [migration/4]
0.0,[PID 108] [migration/15]
0.0,[PID 30] [migration/2]
0.0,[PID 24] [migration/1]
0.0,[PID 84] [migration/11]
0.0,[PID 60] [migration/7]
0.0,[PID 90] [migration/12]
0.0,addrconf_rs_timer
